Date,MGLU3.SA,HAPV3.SA,PETR4.SA,B3SA3.SA,CIEL3.SA,VALE3.SA,BBDC4.SA,AZUL4.SA,MRVE3.SA,EQTL3.SA,ASAI3.SA,LREN3.SA,RRRP3.SA,ITSA4.SA,SOMA3.SA,CMIG4.SA,ALOS3.SA,ITUB4.SA,CRFB3.SA,ENEV3.SA,CPLE6.SA,ABEV3.SA,PRIO3.SA,NTCO3.SA,BBAS3.SA,PETR3.SA,BRFS3.SA,RAIL3.SA,GGBR4.SA,UGPA3.SA,CSAN3.SA,CCRO3.SA,VBBR3.SA,RENT3.SA,EMBR3.SA,RDOR3.SA,CYRE3.SA,WEGE3.SA,BBSE3.SA,ELET3.SA,RADL3.SA,SUZB3.SA,VIVA3.SA,ARZZ3.SA,CPFE3.SA,VIVT3.SA,SBSP3.SA
2020-01-30,14.125,12.022000312805176,28.940000534057617,16.266666412353516,7.090000152587891,51.5,25.131479263305664,59.709999084472656,21.18000030517578,24.3799991607666,,58.73167419433594,,10.739980697631836,,10.065752029418945,,33.45000076293945,23.1200008392334,11.119999885559082,7.341000080108643,18.34000015258789,9.460000038146973,48.95000076293945,49.79999923706055,30.989999771118164,30.600000381469727,23.219999313354492,19.75238037109375,25.959999084472656,20.170000076293945,18.799999237060547,28.969999313354492,53.83000183105469,18.100000381469727,,32.470001220703125,20.485000610351562,35.61000061035156,39.66999816894531,24.096153259277344,40.5099983215332,32.20000076293945,62.84000015258789,38.459999084472656,52.790000915527344,62.290000915527344
2020-01-31,13.949999809265137,12.013999938964844,28.450000762939453,16.066665649414062,7.070000171661377,50.27000045776367,24.710742950439453,59.2599983215332,20.8700008392334,23.84000015258789,,56.99551773071289,,10.559338569641113,,9.906715393066406,,32.81999969482422,22.59000015258789,10.932499885559082,7.3420000076293945,17.850000381469727,9.586000442504883,47.58000183105469,48.540000915527344,30.350000381469727,30.549999237060547,23.200000762939453,19.095237731933594,25.260000228881836,19.924999237060547,18.239999771118164,28.799999237060547,53.630001068115234,18.139999389648438,,31.799999237060547,19.704999923706055,34.779998779296875,39.220001220703125,23.888460159301758,39.66999816894531,31.469999313354492,60.29999923706055,38.27000045776367,52.369998931884766,61.0
2020-02-03,14.132499694824219,12.359999656677246,28.18000030517578,16.696666717529297,7.159999847412109,50.90999984741211,24.868518829345703,60.130001068115234,20.579999923706055,24.899999618530273,,57.322906494140625,,10.551128387451172,,10.059125900268555,,32.900001525878906,22.549999237060547,11.140000343322754,7.5,17.59000015258789,9.593999862670898,47.790000915527344,48.779998779296875,30.010000228881836,31.56999969482422,23.260000228881836,19.571428298950195,25.360000610351562,20.559999465942383,18.450000762939453,29.350000381469727,54.459999084472656,18.040000915527344,,32.45000076293945,20.334999084472656,34.93000030517578,38.869998931884766,23.809614181518555,39.5,32.66999816894531,61.38999938964844,39.0,53.060001373291016,61.7599983215332
2020-02-04,14.414999961853027,12.270000457763672,28.6299991607666,16.65333366394043,6.960000038146973,52.27000045776367,24.868518829345703,60.79999923706055,21.149999618530273,25.860000610351562,,56.449867248535156,,10.575760841369629,,10.185029983520508,,33.15999984741211,23.079999923706055,11.337499618530273,7.554999828338623,17.649999618530273,9.760000228881836,48.52000045776367,48.25,30.75,32.18000030517578,23.729999542236328,20.409523010253906,25.1299991607666,20.350000381469727,18.100000381469727,29.229999542236328,55.0,18.25,,32.849998474121094,20.260000228881836,34.45000076293945,38.619998931884766,23.676923751831055,38.88999938964844,32.709999084472656,62.0,38.349998474121094,52.7599983215332,62.939998626708984
2020-02-05,14.324999809265137,11.675999641418457,28.389999389648438,16.450000762939453,7.039999961853027,52.9900016784668,25.349361419677734,61.27000045776367,21.600000381469727,25.8700008392334,,56.747493743896484,,10.633237838745117,,10.582624435424805,,33.36000061035156,22.940000534057617,11.237500190734863,7.545000076293945,17.25,9.600000381469727,48.5,50.400001525878906,30.479999542236328,32.06999969482422,23.700000762939453,20.380952835083008,25.40999984741211,20.575000762939453,18.350000381469727,29.59000015258789,55.52000045776367,18.40999984741211,,33.0,20.684999465942383,34.630001068115234,38.0,23.424999237060547,38.400001525878906,31.59000015258789,62.7400016784668,39.20000076293945,52.41999816894531,64.94999694824219
2020-02-06,13.957500457763672,11.739999771118164,29.18000030517578,16.229999542236328,7.369999885559082,53.279998779296875,25.05634880065918,59.06999969482422,21.100000381469727,25.459999084472656,,54.78315734863281,,10.526494979858398,,10.390454292297363,,33.279998779296875,22.6200008392334,11.010000228881836,7.456999778747559,16.8700008392334,9.57800006866455,47.040000915527344,49.54999923706055,31.299999237060547,31.850000381469727,23.559999465942383,20.22857093811035,25.09000015258789,20.239999771118164,17.799999237060547,29.299999237060547,53.84000015258789,18.649999618530273,,33.0,21.420000076293945,34.79999923706055,36.290000915527344,23.317306518554688,38.900001525878906,30.5,61.0,38.25,52.58000183105469,63.79999923706055
2020-02-07,13.557499885559082,11.526000022888184,28.93000030517578,16.100000381469727,7.360000133514404,52.099998474121094,25.341848373413086,56.290000915527344,20.030000686645508,25.170000076293945,,55.13039016723633,,10.501861572265625,,10.059125900268555,,33.709999084472656,22.540000915527344,10.642499923706055,7.367000102996826,16.920000076293945,9.661999702453613,45.56999969482422,49.599998474121094,31.459999084472656,31.540000915527344,23.200000762939453,19.28571319580078,24.34000015258789,19.725000381469727,17.280000686645508,28.84000015258789,52.93000030517578,18.389999389648438,,32.72999954223633,20.549999237060547,35.36000061035156,35.66999816894531,23.173076629638672,37.63999938964844,29.809999465942383,60.68000030517578,37.79999923706055,51.900001525878906,63.369998931884766
2020-02-10,13.095000267028809,11.152000427246094,29.1299991607666,16.209999084472656,7.239999771118164,50.189998626708984,25.612321853637695,56.81999969482422,19.799999237060547,24.979999542236328,,54.52521514892578,,10.715348243713379,,9.694664001464844,,34.279998779296875,22.149999618530273,10.427499771118164,7.2220001220703125,16.729999542236328,8.729999542236328,44.97999954223633,49.11000061035156,31.579999923706055,30.84000015258789,22.700000762939453,18.9809513092041,23.940000534057617,19.725000381469727,17.260000228881836,28.75,52.31999969482422,18.510000228881836,,30.790000915527344,20.764999389648438,35.81999969482422,34.31999969482422,23.023075103759766,37.0,28.90999984741211,58.47999954223633,36.869998931884766,51.97999954223633,61.33000183105469
2020-02-11,13.567500114440918,11.60200023651123,29.479999542236328,16.299999237060547,7.130000114440918,52.04999923706055,25.83771514892578,58.34000015258789,20.15999984741211,25.600000381469727,,56.043113708496094,,10.904200553894043,,9.979606628417969,,35.06999969482422,22.049999237060547,10.8125,7.489999771118164,16.799999237060547,9.097999572753906,47.79999923706055,51.31999969482422,32.0099983215332,30.899999618530273,23.75,20.08571434020996,25.100000381469727,20.924999237060547,17.959999084472656,30.100000381469727,54.099998474121094,18.940000534057617,,32.15999984741211,21.524999618530273,36.869998931884766,34.810001373291016,23.325000762939453,38.4900016784668,29.899999618530273,59.689998626708984,37.68000030517578,52.900001525878906,63.040000915527344
2020-02-12,13.984999656677246,11.746000289916992,30.1299991607666,16.626665115356445,7.320000171661377,53.06999969482422,25.492111206054688,59.65999984741211,20.450000762939453,26.290000915527344,,56.201847076416016,,10.978099822998047,,9.992859840393066,,34.93000030517578,22.139999389648438,11.074999809265137,7.730000019073486,16.649999618530273,9.029999732971191,49.279998779296875,51.619998931884766,32.54999923706055,31.25,24.440000534057617,20.266666412353516,25.079999923706055,21.049999237060547,18.15999984741211,30.75,55.47999954223633,19.1299991607666,,32.81999969482422,22.280000686645508,37.150001525878906,35.41999816894531,23.492307662963867,40.0,29.989999771118164,61.79999923706055,37.959999084472656,53.0,63.939998626708984
2020-02-13,14.262499809265137,11.739999771118164,29.719999313354492,16.52666664123535,7.199999809265137,52.13999938964844,25.003755569458008,59.0,20.520000457763672,26.360000610351562,,56.856624603271484,,10.81387996673584,,9.794062614440918,,34.38999938964844,22.020000457763672,11.135000228881836,7.789999961853027,16.270000457763672,8.970000267028809,49.16999816894531,50.81999969482422,31.93000030517578,31.329999923706055,23.799999237060547,20.171428680419922,24.520000457763672,20.8174991607666,18.0,31.09000015258789,55.02000045776367,19.170000076293945,,32.77000045776367,22.78499984741211,37.2400016784668,35.2599983215332,23.076923370361328,41.29999923706055,30.59000015258789,63.630001068115234,37.540000915527344,54.15999984741211,63.810001373291016
2020-02-14,14.082500457763672,11.697999954223633,29.420000076293945,16.733333587646484,7.289999961853027,51.0,24.440269470214844,59.2400016784668,19.959999084472656,25.950000762939453,,56.0034294128418,,10.67429256439209,,9.820569038391113,,33.810001373291016,21.649999618530273,11.020000457763672,7.604000091552734,16.40999984741211,9.100000381469727,50.88999938964844,49.849998474121094,31.6200008392334,30.899999618530273,23.020000457763672,19.5238094329834,24.149999618530273,20.674999237060547,17.899999618530273,30.469999313354492,55.0,18.559999465942383,,32.5,22.78499984741211,34.47999954223633,35.9900016784668,23.496152877807617,39.810001373291016,30.5,62.5,37.56999969482422,52.86000061035156,64.44000244140625
2020-02-17,14.712499618530273,11.973999977111816,29.360000610351562,17.229999542236328,7.239999771118164,53.40999984741211,24.237415313720703,58.70000076293945,20.0,26.3700008392334,,56.747493743896484,,10.67429256439209,,9.98623275756836,,33.5,22.399999618530273,11.444999694824219,7.760000228881836,16.600000381469727,9.0,50.619998931884766,49.099998474121094,31.700000762939453,31.0,22.719999313354492,19.714284896850586,24.6299991607666,20.264999389648438,17.940000534057617,30.5,55.22999954223633,18.8700008392334,,32.81999969482422,22.889999389648438,33.72999954223633,36.150001525878906,23.221153259277344,40.0,31.399999618530273,63.81999969482422,38.150001525878906,53.02000045776367,65.33000183105469
2020-02-18,14.555000305175781,11.795999526977539,29.75,17.043333053588867,7.400000095367432,52.79999923706055,24.09466552734375,58.02000045776367,20.190000534057617,25.799999237060547,,56.400264739990234,,10.830302238464355,,9.979606628417969,,33.63999938964844,22.040000915527344,11.357500076293945,7.705999851226807,16.18000030517578,9.390000343322754,49.856109619140625,49.56999969482422,31.940000534057617,30.850000381469727,23.190000534057617,19.542856216430664,24.100000381469727,19.885000228881836,18.1200008392334,30.270000457763672,55.29999923706055,18.770000457763672,,32.4900016784668,22.350000381469727,33.33000183105469,38.29999923706055,23.05769157409668,40.099998474121094,31.549999237060547,64.87999725341797,38.0,51.58000183105469,65.12999725341797
2020-02-19,14.46500015258789,11.907999992370605,30.549999237060547,17.709999084472656,7.449999809265137,52.810001373291016,24.440269470214844,58.08000183105469,20.389999389648438,26.459999084472656,,56.06295394897461,,10.95346736907959,,9.926593780517578,,34.119998931884766,21.799999237060547,11.5,7.790999889373779,16.1299991607666,9.40999984741211,50.346073150634766,49.689998626708984,32.56999969482422,31.15999984741211,24.06999969482422,19.457141876220703,23.860000610351562,20.274999618530273,18.760000228881836,29.920000076293945,55.04999923706055,19.040000915527344,,33.599998474121094,24.40999984741211,33.97999954223633,39.20000076293945,23.123075485229492,40.16999816894531,31.299999237060547,65.68000030517578,38.45000076293945,51.869998931884766,66.47000122070312
2020-02-20,14.135000228881836,11.557999610900879,29.920000076293945,17.43666648864746,7.199999809265137,52.20000076293945,24.0871524810791,56.400001525878906,20.459999084472656,25.959999084472656,,55.09070587158203,,10.879568099975586,,9.674784660339355,,34.0,21.469999313354492,11.324999809265137,7.593999862670898,16.170000076293945,9.595999717712402,49.99610137939453,49.18000030517578,31.75,30.68000030517578,24.1299991607666,18.600000381469727,22.110000610351562,19.967500686645508,18.40999984741211,29.540000915527344,54.720001220703125,19.68000030517578,,33.75,23.7450008392334,33.439998626708984,38.20000076293945,22.90192222595215,40.189998626708984,31.0,65.55999755859375,37.79999923706055,51.15999984741211,65.0999984741211
2020-02-21,14.112500190734863,11.199999809265137,29.139999389648438,17.350000381469727,7.050000190734863,50.130001068115234,23.899322509765625,55.650001525878906,20.510000228881836,26.350000381469727,,55.55698776245117,,10.51828384399414,,9.91334056854248,,32.68000030517578,21.5,11.442500114440918,7.686999797821045,16.25,9.592000007629395,48.4962158203125,49.220001220703125,30.850000381469727,30.360000610351562,23.889999389648438,18.190475463867188,21.549999237060547,19.899999618530273,18.149999618530273,28.989999771118164,54.400001525878906,19.540000915527344,,33.849998474121094,24.899999618530273,33.0,37.65999984741211,23.590383529663086,41.41999816894531,31.0,64.20999908447266,37.7400016784668,52.59000015258789,65.66999816894531
2020-02-26,13.220000267028809,10.503999710083008,26.209999084472656,15.983332633972168,6.860000133514404,45.349998474121094,22.614574432373047,48.25,19.190000534057617,24.93000030517578,,52.233489990234375,,9.91067123413086,,9.184418678283691,,31.049999237060547,20.450000762939453,10.699999809265137,7.283999919891357,15.819999694824219,8.180000305175781,46.33638381958008,45.22999954223633,27.780000686645508,28.450000762939453,21.979999542236328,16.28571319580078,19.790000915527344,18.842500686645508,16.6299991607666,27.25,50.630001068115234,17.84000015258789,,31.239999771118164,23.415000915527344,31.729999542236328,34.150001525878906,22.921152114868164,38.599998474121094,29.149999618530273,61.599998474121094,36.33000183105469,50.5,61.400001525878906
